date,description,identifier,item_size,publicdate,subject,title,collection,licenseurl,filename,hh0,mm0,ss0,hh1,mm1,ss1,start,end
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_221726-223227,2572524844,2012-07-19T11:15:15Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~22:17:26 - 22:32:27",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~221726-223227.mp4,22,17,26,22,32,27,80246,81147
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_101621-103122,2572653862,2012-07-19T15:30:29Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~10:16:21 - 10:31:22",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~101621-103122.mp4,10,16,21,10,31,22,36981,37882
2008-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Dadah, a farmer from Sarimukti Village, Indonesia. She was 32 years old at the time of the shoot. Dadah is a mother of three from Sarimukti, a Sundanese village in the highlands of West Java. She and her husband are farm workers on a state-owned plantation that dates back to Dutch colonial days. They are practicing Muslims and active members of the Pasundan Farmers' Union, which lobbies for both land re-distribution among farmers and children's education. This video was produced by Khairani Barokka, Endah Wahyu Sulistianti, Rian Suryalibrata, Truly Hitosoro, Antonius Riva, Setiawan, Ratih Prebatasari, Yuslam Fikri Ansari, Edsa M. Hashmi, Wawan Gunawan, Hendro Sangkoyo, Edi, Yogi, Bani, Dasaat, Iwan Setiawan, Lexy Rambadeta, and Vina. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK_193607-195012,4809991910,2012-07-19T03:13:55Z,"Sarimukti Village,Jakarta,Indonesia,globallivesproject,Global Lives Project,glp,globallives","Dadah - Sarimukti Village, Jakarta, Indonesia - Sundanese (Global Lives Project, 2008) ~19:36:07 - 19:50:12",dadah,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK~193607-195012.mp4,19,36,7,19,50,12,70567,71412
2008-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Dadah, a farmer from Sarimukti Village, Indonesia. She was 32 years old at the time of the shoot. Dadah is a mother of three from Sarimukti, a Sundanese village in the highlands of West Java. She and her husband are farm workers on a state-owned plantation that dates back to Dutch colonial days. They are practicing Muslims and active members of the Pasundan Farmers' Union, which lobbies for both land re-distribution among farmers and children's education. This video was produced by Khairani Barokka, Endah Wahyu Sulistianti, Rian Suryalibrata, Truly Hitosoro, Antonius Riva, Setiawan, Ratih Prebatasari, Yuslam Fikri Ansari, Edsa M. Hashmi, Wawan Gunawan, Hendro Sangkoyo, Edi, Yogi, Bani, Dasaat, Iwan Setiawan, Lexy Rambadeta, and Vina. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK_160623-162112,3107839916,2012-07-19T08:32:40Z,"Sarimukti Village,Jakarta,Indonesia,globallivesproject,Global Lives Project,glp,globallives","Dadah - Sarimukti Village, Jakarta, Indonesia - Sundanese (Global Lives Project, 2008) ~16:06:23 - 16:21:12",dadah,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK~160623-162112.mp4,16,6,23,16,21,12,57983,58872
2008-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Dadah, a farmer from Sarimukti Village, Indonesia. She was 32 years old at the time of the shoot. Dadah is a mother of three from Sarimukti, a Sundanese village in the highlands of West Java. She and her husband are farm workers on a state-owned plantation that dates back to Dutch colonial days. They are practicing Muslims and active members of the Pasundan Farmers' Union, which lobbies for both land re-distribution among farmers and children's education. This video was produced by Khairani Barokka, Endah Wahyu Sulistianti, Rian Suryalibrata, Truly Hitosoro, Antonius Riva, Setiawan, Ratih Prebatasari, Yuslam Fikri Ansari, Edsa M. Hashmi, Wawan Gunawan, Hendro Sangkoyo, Edi, Yogi, Bani, Dasaat, Iwan Setiawan, Lexy Rambadeta, and Vina. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK_195013-200513,5178477877,2012-07-19T04:21:53Z,"Sarimukti Village,Jakarta,Indonesia,globallivesproject,Global Lives Project,glp,globallives","Dadah - Sarimukti Village, Jakarta, Indonesia - Sundanese (Global Lives Project, 2008) ~19:50:13 - 20:05:13",dadah,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK~195013-200513.mp4,19,50,13,20,5,13,71413,72313
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_201710-203211,2572272898,2012-07-19T17:10:05Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~20:17:10 - 20:32:11",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~201710-203211.mp4,20,17,10,20,32,11,73030,73931
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Zhanna Dosmailova, a child from Vannovka, Kazakhstan. She was 5 years old at the time of the shoot. Zhanna Dosmailova has grown up in an orphanage, though she is not an orphan herself. Her mother is the orphanage's director, and her father is its driver and maintenance manager. They live in Vannovka, Southern Kazakhstan, near the Tien Shan mountains. Five-year-old Zhanna and her two older brothers often play Wii and other games with the orphans, many of whom are Russian. She begins school in 2010. This video was produced by Simone Goldsmith, Nobuhiro Awata, Ruchika Muchala, Marco Lüthy, Asel Orumbayeva, and Lindee Hoshikawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ_204617-210117,3142331940,2012-07-19T06:41:35Z,"Vannovka,Southern Kazakhstan,Kazakhstan,globallivesproject,Global Lives Project,glp,globallives","Zhanna Dosmailova - Vannovka, Southern Kazakhstan, Kazakhstan - Kazakh (Global Lives Project, 2009) ~20:46:17 - 21:01:17",zhannadosmailova,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ~204617-210117.mp4,20,46,17,21,1,17,74777,75677
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Zhanna Dosmailova, a child from Vannovka, Kazakhstan. She was 5 years old at the time of the shoot. Zhanna Dosmailova has grown up in an orphanage, though she is not an orphan herself. Her mother is the orphanage's director, and her father is its driver and maintenance manager. They live in Vannovka, Southern Kazakhstan, near the Tien Shan mountains. Five-year-old Zhanna and her two older brothers often play Wii and other games with the orphans, many of whom are Russian. She begins school in 2010. This video was produced by Simone Goldsmith, Nobuhiro Awata, Ruchika Muchala, Marco Lüthy, Asel Orumbayeva, and Lindee Hoshikawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ_144553-150053,3152282724,2012-07-19T14:14:25Z,"Vannovka,Southern Kazakhstan,Kazakhstan,globallivesproject,Global Lives Project,glp,globallives","Zhanna Dosmailova - Vannovka, Southern Kazakhstan, Kazakhstan - Kazakh (Global Lives Project, 2009) ~14:45:53 - 15:00:53",zhannadosmailova,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ~144553-150053.mp4,14,45,53,15,0,53,53153,54053
2006-01-01T00:00:00Z,"In this clip, Rael is at a party. This is part of a 24-hour recording of a day in the life of Rael Feliciano, a hip-hop singer and city permit inspector. He was 23 years old at the time of the shoot. Better known as Rael, Israel Feliciano was born and raised in Sao Paulo, Brazil. At the time of his GLP shoot in 2006, he was an emerging hip-hop artist who paid the bills working as a city permit inspector. Rael has been a performer since childhood, when he and his brother would break dance in the city center and at school competitions. He is heavily influenced by his musician father, despite the fact that his father prefers the more traditional Forro and Sertaneja music to hip-hop. This video was produced by Maria Laura Vilela Cesar, Ana Leonardo Nassar, Helio Ishii, Jessica Sklair, Jose Santos, Eduardo B. Pinto, Marcelo Vitali, Erick Mammoccio, Pedro Gomes, Fabiano Pierri, Jarbas Viana, Gabriela Herman, Anita Goes, Daniel Malva, Alder Augusto, David Evan Harris, Jeovany Pinto Almeida, Manuel Palavras, Paulo Sergio de Paula, Fernando Bastos, and Camila Ogawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Rael_Feliciano_2006_por_Sao_Paulo_BR-SP_020912-022518,3380279054,2012-07-19T16:53:25Z,"Sao Paulo,Brazil,rap,hip-hop,globallivesproject,Global Lives Project,glp,globallives","Rael Feliciano - Sao Paulo, Sao Paulo, Brazil - Portuguese (Global Lives Project, 2006) ~02:09:12 - 02:25:18",raelfeliciano,http://creativecommons.org/licenses/by/3.0/,globallivesproject_Rael_Feliciano_2006_por_Sao_Paulo_BR-SP~020912-022518.mp4,2,9,12,2,25,18,7752,8718
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_133117-134618,2572638898,2012-07-19T19:16:41Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~13:31:17 - 13:46:18",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~133117-134618.mp4,13,31,17,13,46,18,48677,49578
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Zhanna Dosmailova, a child from Vannovka, Kazakhstan. She was 5 years old at the time of the shoot. Zhanna Dosmailova has grown up in an orphanage, though she is not an orphan herself. Her mother is the orphanage's director, and her father is its driver and maintenance manager. They live in Vannovka, Southern Kazakhstan, near the Tien Shan mountains. Five-year-old Zhanna and her two older brothers often play Wii and other games with the orphans, many of whom are Russian. She begins school in 2010. This video was produced by Simone Goldsmith, Nobuhiro Awata, Ruchika Muchala, Marco Lüthy, Asel Orumbayeva, and Lindee Hoshikawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ_010004-011505,3149972143,2012-07-19T05:54:00Z,"Vannovka,Southern Kazakhstan,Kazakhstan,globallivesproject,Global Lives Project,glp,globallives","Zhanna Dosmailova - Vannovka, Southern Kazakhstan, Kazakhstan - Kazakh (Global Lives Project, 2009) ~01:00:04 - 01:15:05",zhannadosmailova,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ~010004-011505.mp4,1,0,4,1,15,5,3604,4505
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_023020-024521,2572366040,2012-07-19T14:59:52Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~02:30:20 - 02:45:21",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~023020-024521.mp4,2,30,20,2,45,21,9020,9921
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_081605-083106,2572460660,2012-07-19T18:50:59Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~08:16:05 - 08:31:06",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~081605-083106.mp4,8,16,5,8,31,6,29765,30666
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Zhanna Dosmailova, a child from Vannovka, Kazakhstan. She was 5 years old at the time of the shoot. Zhanna Dosmailova has grown up in an orphanage, though she is not an orphan herself. Her mother is the orphanage's director, and her father is its driver and maintenance manager. They live in Vannovka, Southern Kazakhstan, near the Tien Shan mountains. Five-year-old Zhanna and her two older brothers often play Wii and other games with the orphans, many of whom are Russian. She begins school in 2010. This video was produced by Simone Goldsmith, Nobuhiro Awata, Ruchika Muchala, Marco Lüthy, Asel Orumbayeva, and Lindee Hoshikawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ_113038-114538,3154951255,2012-07-19T07:07:03Z,"Vannovka,Southern Kazakhstan,Kazakhstan,globallivesproject,Global Lives Project,glp,globallives","Zhanna Dosmailova - Vannovka, Southern Kazakhstan, Kazakhstan - Kazakh (Global Lives Project, 2009) ~11:30:38 - 11:45:38",zhannadosmailova,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ~113038-114538.mp4,11,30,38,11,45,38,41438,42338
2008-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Dadah, a farmer from Sarimukti Village, Indonesia. She was 32 years old at the time of the shoot. Dadah is a mother of three from Sarimukti, a Sundanese village in the highlands of West Java. She and her husband are farm workers on a state-owned plantation that dates back to Dutch colonial days. They are practicing Muslims and active members of the Pasundan Farmers' Union, which lobbies for both land re-distribution among farmers and children's education. This video was produced by Khairani Barokka, Endah Wahyu Sulistianti, Rian Suryalibrata, Truly Hitosoro, Antonius Riva, Setiawan, Ratih Prebatasari, Yuslam Fikri Ansari, Edsa M. Hashmi, Wawan Gunawan, Hendro Sangkoyo, Edi, Yogi, Bani, Dasaat, Iwan Setiawan, Lexy Rambadeta, and Vina. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK_204513-210013,5445800766,2012-07-19T02:20:43Z,"Sarimukti Village,Jakarta,Indonesia,globallivesproject,Global Lives Project,glp,globallives","Dadah - Sarimukti Village, Jakarta, Indonesia - Sundanese (Global Lives Project, 2008) ~20:45:13 - 21:00:13",dadah,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Dadah_2008_sun_Sarimukti_Village_ID-JK~204513-210013.mp4,20,45,13,21,0,13,74713,75613
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_181654-183155,2572248089,2012-07-19T14:52:47Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~18:16:54 - 18:31:55",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~181654-183155.mp4,18,16,54,18,31,55,65814,66715
2009-01-01T00:00:00Z,"In this clip, Muttu reaches the Rama guest house and sits to watch some television along with his friends. This is part of a 24-hour recording of a day in the life of Muttu Kumar, a postcard seller and tour guide from Hampi, India. He was 18 years old at the time of the shoot. Despite leaving school at age twelve due to financial constraints, Muttu Kumar speaks Hindi, Kannada, English, and a fair bit of French. These skills are central to his work as a tour guide and postcard salesman in Hampi, India where the architectural achievements of the Vijaynagar Empire have been declared a UNESCO World Heritage Site. He works to support himself and his family, who live in a village two miles from the town. This video was produced by Srikumar Venkatraman, Ruhie Kumar, Deepa Bhat, Meghna Madhusudan, Rahul V. Chittella, Vishal Gupta, Akash Mohimen, Omkar Parab, Abhishek, Zainab Burmawala, Brijesh Matalia, Nagyaraj, Bassappa, and Meera Sankar. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA_204124-205604,3623995759,2012-07-19T07:32:40Z,"Hampi,Karnataka,India,globallivesproject,Global Lives Project,glp,globallives","Muttu Kumar - Hampi, Karnataka, India - Kannada (Global Lives Project, 2009) ~20:41:24 - 20:56:04",muttukumar,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Muttu_Kumar_2009_kan_Hampi_IN-KA~204124-205604.mp4,20,41,24,20,56,4,74484,75364
2009-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Zhanna Dosmailova, a child from Vannovka, Kazakhstan. She was 5 years old at the time of the shoot. Zhanna Dosmailova has grown up in an orphanage, though she is not an orphan herself. Her mother is the orphanage's director, and her father is its driver and maintenance manager. They live in Vannovka, Southern Kazakhstan, near the Tien Shan mountains. Five-year-old Zhanna and her two older brothers often play Wii and other games with the orphans, many of whom are Russian. She begins school in 2010. This video was produced by Simone Goldsmith, Nobuhiro Awata, Ruchika Muchala, Marco Lüthy, Asel Orumbayeva, and Lindee Hoshikawa. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ_003002-004502,3149964799,2012-07-19T14:22:52Z,"Vannovka,Southern Kazakhstan,Kazakhstan,globallivesproject,Global Lives Project,glp,globallives","Zhanna Dosmailova - Vannovka, Southern Kazakhstan, Kazakhstan - Kazakh (Global Lives Project, 2009) ~00:30:02 - 00:45:02",zhannadosmailova,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Zhanna_Dosmailova_2009_kaz_Vannovka_KZ-YUZ~003002-004502.mp4,0,30,2,0,45,2,1802,2702
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_144627-150128,2573947657,2012-07-19T01:28:41Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~14:46:27 - 15:01:28",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~144627-150128.mp4,14,46,27,15,1,28,53187,54088
2007-01-01T00:00:00Z,"This is part of a 24-hour recording of a day in the life of Edith Kaphuka, a student from Ngwale Village, Zomba District, Malawi. She was 13 years old at the time of the shoot. Edith Kaphuka was a 13-year-old student at Domasi Mission Primary School in Zomba District, Malawi during her Global Lives Project shoot in 2007. The oldest of four girls, Edith has many responsibilities at her home in Ngwale Village, such as fetching water, cleaning the dishes, and gardening. Her little sister, Memory, is her best friend; when the two are together, they are nearly inseparable. While Edith and her family are Yao, they more readily speak Chichewa, Malawi's national language. This video was produced by Jason Price, Ya-Hsuan Huang, Elasto Chanza, Jessie Levandov, Harrson Topp, Single Limodze, Blackwell Lungu, Z. Allan Ntata, Villant Ndasowa, Jos Garric, Arnold Mboga, Tom Likambale, Catherine Makhumula, Jessie Kabwila Kapasula, Allan Z. Nkata, and Dr. Sam Mchombo. This video is part of the Global Lives Project, a video library of life experience. For more information see globallives.org.",globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO_154634-160135,2574161947,2012-07-19T17:43:38Z,"Ngwale Village,Malawi,student,globallivesproject,Global Lives Project,glp,globallives","Edith Kaphuka - Ngwale Village, Zomba, Malawi - Nyanja (Global Lives Project, 2007) ~15:46:34 - 16:01:35",edithkaphuka,http://creativecommons.org/licenses/by-nc-sa/3.0/,globallivesproject_Edith_Kaphuka_2007_nya_Ngwale_Village_MW-ZO~154634-160135.mp4,15,46,34,16,1,35,56794,57695
